clip_id,has_audio
12036,False
12037,False
12038,False
12040,False
12043,False
12044,False
12045,False
12047,False
12048,False
12054,False
12055,False
12059,False
12060,False
12063,False
12065,False
12066,False
12074,False
12075,False
12076,False
12078,False
12079,False
12083,False
12084,False
12086,False
12088,False
12089,False
12093,False
12101,False
12102,False
12106,False
12110,False
12113,False
12114,False
12123,False
12127,False
12134,False
12136,False
12138,False
12140,False
12141,False
12144,False
12145,False
12146,False
12152,False
12157,False
12158,False
12159,False
12163,False
12165,False
12168,False
12195,False
12197,False
12198,False
12201,False
12202,False
12203,False
12207,False
12208,False
12243,False
12244,False
12245,False
12246,False
12247,False
12248,False
12252,False
12253,False
12288,False
12291,False
12292,False
12298,False
12299,False
12300,False
12301,False
12302,False
12303,False
12308,False
12309,False
12314,False
12319,False
12322,False
12324,False
12325,False
12326,False
12327,False
12331,False
12332,False
12336,False
12337,False
12339,False
12340,False
12341,False
12344,False
12351,False
12352,False
12353,False
12354,False
12357,False
12359,False
12360,False
12361,False
12362,False
12367,False
12369,False
12372,False
12377,False
12381,False
12382,False
12383,False
12394,False
12396,False
12405,False
12408,False
12409,False
12413,False
12417,False
12419,False
12420,False
12422,False
12424,False
12425,False
12430,False
12431,False
12433,False
12434,False
12437,False
12440,False
12441,False
12443,False
12448,False
12450,False
12458,False
12461,False
12462,False
12463,False
12468,False
12469,False
12470,False
12473,False
12475,False
12476,False
12477,False
12478,False
12481,False
12483,False
12484,False
12489,False
12492,False
12493,False
12494,False
12495,False
12496,False
12498,False
12500,False
12502,False
12504,False
12513,False
12514,False
12517,False
12518,False
12519,False
12522,False
12523,False
12524,False
12527,False
12528,False
12529,False
12540,False
12541,False
12544,False
12545,False
12548,False
12550,False
12553,False
12557,False
12561,False
12573,False
12575,False
12583,False
12585,False
12588,False
12589,False
12591,False
12593,False
12594,False
12595,False
12598,False
12599,False
12604,False
12607,False
12610,False
12611,False
12616,False
12626,False
12631,False
12632,False
12637,False
12638,False
12650,False
12651,False
12653,False
12654,False
12655,False
12657,False
12658,False
12663,False
12665,False
12683,False
12686,False
12714,False
12715,False
12716,False
12737,False
12739,False
12742,False
12745,False
12748,False
12749,False
12751,False
12754,False
12756,False
12758,False
12760,False
12762,False
12764,False
12766,False
12768,False
12769,False
12774,False
12775,False
12777,False
12778,False
12780,False
12782,False
12785,False
12786,False
12787,False
12788,False
12793,False
12795,False
12796,False
12798,False
12800,False
12804,False
12805,False
12806,False
12808,False
12811,False
12812,False
12825,False
12826,False
12827,False
12829,False
12831,False
12835,False
12837,False
12841,False
12843,False
12844,False
12846,False
12850,False
12852,False
12854,False
12857,False
12858,False
12859,False
12860,False
12861,False
12866,False
12869,False
12874,False
12875,False
12882,False
12883,False
12884,False
12890,False
12891,False
12895,False
12896,False
12898,False
12900,False
12901,False
12902,False
12903,False
12904,False
12905,False
12907,False
12910,False
12911,False
12916,False
12917,False
12918,False
12919,False
12920,False
12925,False
12928,False
12943,False
12944,False
12951,False
12954,False
12958,False
12959,False
12961,False
12962,False
12963,False
12964,False
12965,False
12969,False
12970,False
12973,False
12974,False
12976,False
12984,False
12986,False
12988,False
12989,False
12991,False
12992,False
12997,False
12998,False
13001,False
13002,False
13007,False
13008,False
13011,False
13014,False
13015,False
13019,False
13025,False
13030,False
13036,False
13038,False
13041,False
13042,False
13045,False
13051,False
13053,False
13057,False
13059,False
13060,False
13061,False
13062,False
13065,False
13067,False
13068,False
13070,False
13071,False
13073,False
13075,False
13076,False
13080,False
13081,False
13082,False
13085,False
13087,False
13091,False
13094,False
13095,False
13096,False
13097,False
13103,False
13105,False
13106,False
13108,False
13109,False
13115,False
13120,False
13127,False
13135,False
13136,False
13137,False
13138,False
13139,False
13146,False
13147,False
13148,False
13150,False
13151,False
13153,False
13154,False
13155,False
13158,False
13159,False
13160,False
13162,False
13163,False
13164,False
13167,False
13168,False
13169,False
13173,False
13174,False
13175,False
13180,False
13181,False
13182,False
13183,False
13184,False
13186,False
13187,False
13188,False
13189,False
13191,False
13193,False
13195,False
13205,False
13206,False
13207,False
13208,False
13210,False
13211,False
13212,False
13214,False
13219,False
13221,False
13225,False
13226,False
13227,False
13228,False
13229,False
13231,False
13234,False
13236,False
13237,False
13238,False
13239,False
13240,False
13243,False
13247,False
13248,False
13249,False
13250,False
13251,False
13252,False
13253,False
13255,False
13256,False
13257,False
13258,False
13259,False
13260,False
13261,False
13263,False
13265,False
13266,False
13269,False
13273,False
13277,False
13280,False
13285,False
13286,False
13287,False
13289,False
13291,False
13295,False
13299,False
13300,False
13303,False
13305,False
13308,False
13309,False
13311,False
13313,False
13316,False
13318,False
13319,False
13320,False
13321,False
13322,False
13328,False
13329,False
13330,False
13331,False
13336,False
13337,False
13339,False
13342,False
13343,False
13345,False
13346,False
13353,False
13355,False
13356,False
13360,False
13362,False
13363,False
13366,False
13367,False
13368,False
13369,False
13371,False
13372,False
13373,False
13375,False
13376,False
13382,False
13384,False
13385,False
13386,False
13387,False
13391,False
13393,False
13394,False
13398,False
13401,False
13403,False
13409,False
13410,False
13411,False
13412,False
13414,False
13422,False
13423,False
13426,False
13427,False
13429,False
13430,False
13432,False
13433,False
13443,False
13444,False
13445,False
13446,False
13447,False
13449,False
13450,False
13451,False
13452,False
13453,False
13457,False
13458,False
13462,False
13463,False
13467,False
13476,False
13492,False
13494,False
13496,False
13497,False
13499,False
13500,False
13511,False
13512,False
13513,False
13514,False
13516,False
13517,False
13522,False
13526,False
13529,False
13533,False
13539,False
13543,False
13548,False
13549,False
13555,False
13556,False
13561,False
13563,False
13567,False
13569,False
13571,False
13572,False
13573,False
13574,False
13578,False
13582,False
13583,False
13585,False
13586,False
13603,False
13604,False
13606,False
13609,False
13611,False
13613,False
13615,False
13617,False
13618,False
13619,False
13621,False
13624,False
13628,False
13630,False
13632,False
13633,False
13634,False
13635,False
13637,False
13638,False
13644,False
13648,False
13649,False
13651,False
13653,False
13657,False
13660,False
13663,False
13664,False
13666,False
13668,False
13669,False
13671,False
13672,False
13674,False
13682,False
13683,False
13687,False
13688,False
13691,False
13694,False
13697,False
13699,False
13700,False
13703,False
13707,False
13709,False
13711,False
13713,False
13715,False
13724,False
13725,False
13726,False
13728,False
13729,False
13735,False
13737,False
13739,False
13740,False
13741,False
13742,False
13743,False
13744,False
13749,False
13750,False
13757,False
13758,False
13759,False
13772,False
13773,False
13774,False
13776,False
13777,False
13778,False
13782,False
13783,False
13787,False
13790,False
13791,False
13793,False
13794,False
13797,False
13798,False
13799,False
13800,False
13802,False
13805,False
13809,False
13810,False
13812,False
13814,False
13815,False
13818,False
13821,False
13825,False
13827,False
13828,False
13829,False
13830,False
13833,False
13835,False
13837,False
13838,False
13840,False
13842,False
13845,False
13847,False
13850,False
13851,False
13853,False
13856,False
13857,False
13858,False
13860,False
13865,False
13867,False
13871,False
13872,False
13873,False
13875,False
13876,False
13878,False
13879,False
13881,False
13883,False
13884,False
13887,False
13889,False
13907,False
13914,False
13918,False
13919,False
13921,False
13922,False
13925,False
13926,False
13927,False
13929,False
13932,False
13933,False
13942,False
13944,False
13945,False
13946,False
13948,False
13949,False
13950,False
13953,False
13955,False
13956,False
13958,False
13960,False
13963,False
13964,False
13965,False
13969,False
13973,False
13981,False
13983,False
13985,False
13986,False
13989,False
13991,False
13997,False
13998,False
14001,False
14035,False
14036,False
14037,False
14039,False
14041,False
14042,False
14045,False
14046,False
14051,False
14052,False
14053,False
14054,False
14055,False
14058,False
14059,False
14071,False
14074,False
14075,False
14079,False
14085,False
14087,False
14088,False
14091,False
14093,False
14096,False
14097,False
14099,False
14100,False
14102,False
14104,False
14105,False
14106,False
14108,False
14114,False
14117,False
14118,False
14121,False
14125,False
14128,False
14129,False
14131,False
14133,False
14134,False
14138,False
14139,False
14140,False
14141,False
14144,False
14146,False
14147,False
14148,False
14149,False
14150,False
14153,False
14154,False
14160,False
14163,False
14168,False
14173,False
14175,False
14176,False
14181,False
14182,False
14184,False
14187,False
14188,False
14190,False
14191,False
14192,False
14197,False
14200,False
14205,False
14206,False
14210,False
14211,False
14212,False
14213,False
14215,False
14216,False
14226,False
14229,False
14231,False
14232,False
14235,False
14237,False
14238,False
14239,False
14240,False
14241,False
14243,False
14249,False
14250,False
14251,False
14252,False
14254,False
14259,False
14260,False
14269,False
14272,False
14273,False
14276,False
14279,False
14280,False
14286,False
14288,False
14289,False
14294,False
14295,False
14296,False
14299,False
14302,False
14304,False
14307,False
14317,False
14318,False
14324,False
14326,False
14328,False
14329,False
14330,False
14336,False
14337,False
14343,False
14344,False
14347,False
14348,False
14349,False
14350,False
14352,False
14354,False
14359,False
14360,False
14361,False
14366,False
14367,False
14369,False
14371,False
14374,False
14375,False
14376,False
14378,False
14380,False
14386,False
14388,False
14390,False
14391,False
14392,False
14394,False
14395,False
14396,False
14397,False
14399,False
14401,False
14402,False
14403,False
14412,False
14416,False
14428,False
14430,False
14432,False
14433,False
14434,False
14435,False
14437,False
14438,False
14453,False
14455,False
14457,False
14458,False
14460,False
14462,False
14463,False
14466,False
14467,False
14471,False
14473,False
14474,False
14476,False
14480,False
14481,False
14484,False
14485,False
14486,False
14488,False
14494,False
14503,False
14504,False
14505,False
14507,False
14512,False
14514,False
14515,False
14516,False
14532,False
14533,False
14534,False
14537,False
14539,False
14552,False
14553,False
14554,False
14557,False
14558,False
14559,False
14562,False
14563,False
14564,False
14567,False
14569,False
14570,False
14573,False
14574,False
14576,False
14579,False
14581,False
14585,False
14586,False
14589,False
14591,False
14592,False
14595,False
14601,False
14608,False
14612,False
14613,False
14614,False
14615,False
14618,False
14619,False
14620,False
14625,False
14627,False
14628,False
14629,False
14631,False
14637,False
14638,False
14639,False
14640,False
14641,False
14643,False
14644,False
14645,False
14646,False
14650,False
14652,False
14653,False
14656,False
14658,False
14659,False
14660,False
14661,False
14664,False
14668,False
14669,False
14670,False
14671,False
14673,False
14674,False
14680,False
14683,False
14687,False
14688,False
14689,False
14703,False
14709,False
14716,False
14717,False
14718,False
14719,False
14720,False
14725,False
14728,False
14729,False
14730,False
14731,False
14737,False
14751,False
14752,False
14754,False
14755,False
14757,False
14762,False
14764,False
14766,False
14767,False
14769,False
14773,False
14775,False
14776,False
14777,False
14779,False
14782,False
14786,False
14789,False
14791,False
14793,False
14795,False
14797,False
14798,False
14803,False
14804,False
14810,False
14816,False
14819,False
14820,False
14823,False
14824,False
14826,False
14828,False
14831,False
14832,False
14834,False
14835,False
14837,False
14850,False
14853,False
14854,False
14859,False
14861,False
14863,False
14864,False
14865,False
14867,False
14868,False
14871,False
14874,False
14875,False
14877,False
14878,False
14883,False
14884,False
14887,False
14890,False
14891,False
14892,False
14893,False
14895,False
14899,False
14900,False
14904,False
14906,False
14909,False
14910,False
14912,False
14913,False
14916,False
14919,False
14920,False
14921,False
14923,False
14925,False
14926,False
14931,False
14932,False
14936,False
14940,False
14944,False
14945,False
14946,False
14947,False
14948,False
14950,False
14955,False
14957,False
14958,False
14964,False
14968,False
14972,False
14975,False
14976,False
14983,False
14993,False
14995,False
15000,False
15006,False
15011,False
15012,False
15015,False
15017,False
15020,False
15022,False
15023,False
15025,False
15028,False
15032,False
15035,False
15038,False
15039,False
15040,False
15041,False
15044,False
15046,False
15049,False
15051,False
15052,False
15054,False
15055,False
15060,False
15061,False
15063,False
15064,False
15069,False
15072,False
15081,False
15084,False
15088,False
15091,False
15093,False
15095,False
15096,False
15099,False
15100,False
15102,False
15103,False
15148,False
15150,False
15155,False
15157,False
15159,False
15160,False
15162,False
15167,False
15173,False
15185,False
15186,False
15187,False
15190,False
15205,False
15208,False
15238,False
15240,False
15243,False
15246,False
15248,False
15259,False
15262,False
15263,False
15264,False
15266,False
15267,False
15269,False
15272,False
15276,False
15278,False
15279,False
15281,False
15285,False
15288,False
15293,False
15299,False
15301,False
15304,False
15308,False
15309,False
15310,False
15312,False
15313,False
15315,False
15316,False
15317,False
15318,False
15320,False
15322,False
15323,False
15324,False
15332,False
15333,False
15334,False
15336,False
15338,False
15339,False
15340,False
15341,False
15359,False
15361,False
15364,False
15365,False
15378,False
15379,False
15380,False
15381,False
15385,False
15387,False
15391,False
15392,False
15394,False
15398,False
15401,False
15402,False
15404,False
15407,False
15410,False
15411,False
15412,False
15413,False
15415,False
15429,False
15431,False
15433,False
15434,False
15435,False
15436,False
15438,False
15440,False
15442,False
15450,False
15451,False
15452,False
15455,False
15457,False
15458,False
15459,False
15462,False
15470,False
15472,False
15474,False
15478,False
15479,False
15482,False
15484,False
15486,False
15487,False
15490,False
15493,False
15497,False
15498,False
15503,False
15504,False
15505,False
15508,False
15509,False
15525,False
15526,False
15528,False
15529,False
15532,False
15535,False
15539,False
15541,False
15542,False
15544,False
15546,False
15548,False
15553,False
15556,False
15557,False
15558,False
15563,False
15564,False
15567,False
15568,False
15572,False
15573,False
15574,False
15575,False
15576,False
15578,False
15580,False
15583,False
15613,False
15614,False
15617,False
15619,False
15624,False
15625,False
15626,False
15629,False
15631,False
15635,False
15638,False
15639,False
15640,False
15642,False
15643,False
15645,False
15647,False
15648,False
15649,False
15651,False
15652,False
15654,False
15658,False
15659,False
15666,False
15669,False
15672,False
15674,False
15677,False
15678,False
15681,False
15687,False
15690,False
15691,False
15693,False
15695,False
15700,False
15702,False
15704,False
15705,False
15720,False
15723,False
15729,False
15730,False
15731,False
15732,False
15735,False
15742,False
15744,False
15747,False
15749,False
15752,False
15754,False
15755,False
15760,False
15794,False
15795,False
15799,False
15800,False
15804,False
15805,False
15807,False
15808,False
15809,False
15810,False
15813,False
15814,False
15821,False
15824,False
15825,False
15828,False
15829,False
15833,False
15835,False
15836,False
15838,False
15842,False
15843,False
15844,False
15848,False
15849,False
15850,False
15851,False
15853,False
15854,False
15856,False
15857,False
15858,False
15862,False
15863,False
15867,False
15869,False
15875,False
15878,False
15879,False
15881,False
15884,False
15885,False
15887,False
15890,False
15891,False
15903,False
15904,False
15905,False
15910,False
15913,False
15914,False
15915,False
15919,False
15922,False
15925,False
15929,False
15930,False
15931,False
15936,False
15943,False
15944,False
15945,False
15946,False
15947,False
15950,False
15954,False
15956,False
15960,False
15961,False
15963,False
15964,False
15969,False
15972,False
15977,False
15979,False
16018,False
16020,False
16023,False
16025,False
16028,False
16031,False
16038,False
16042,False
16043,False
16060,False
16062,False
16063,False
16064,False
16066,False
16070,False
16071,False
16076,False
16077,False
16078,False
16082,False
16084,False
16086,False
16090,False
16091,False
16093,False
16096,False
16097,False
16099,False
16100,False
16102,False
16104,False
16105,False
16107,False
16110,False
16113,False
16114,False
16116,False
16119,False
16120,False
16121,False
16122,False
16124,False
16125,False
16128,False
16129,False
16132,False
16133,False
16140,False
16146,False
16148,False
16155,False
16157,False
16160,False
16161,False
16166,False
16169,False
16176,False
16177,False
16178,False
16179,False
16180,False
16182,False
16184,False
16187,False
16188,False
16189,False
16190,False
16192,False
16197,False
16199,False
16200,False
16202,False
16203,False
16205,False
16209,False
16211,False
16213,False
16219,False
16225,False
16226,False
16227,False
16231,False
16232,False
16234,False
16236,False
16244,False
16246,False
16249,False
16251,False
16252,False
16255,False
16256,False
16257,False
16259,False
16260,False
16261,False
16264,False
16265,False
16267,False
16268,False
16269,False
16271,False
16272,False
16276,False
16279,False
16280,False
16282,False
16284,False
16285,False
16287,False
16288,False
16290,False
16291,False
16293,False
16297,False
16298,False
16299,False
16303,False
16306,False
16309,False
16325,False
16326,False
16333,False
16335,False
16338,False
16341,False
16346,False
16347,False
16349,False
16350,False
16352,False
16354,False
16356,False
16358,False
16361,False
16362,False
16364,False
16368,False
16377,False
16381,False
16390,False
16393,False
16394,False
16396,False
16397,False
16399,False
16401,False
16405,False
16406,False
16408,False
16410,False
16411,False
16413,False
16415,False
16417,False
16420,False
16421,False
16422,False
16423,False
16424,False
16428,False
16429,False
16430,False
16434,False
16435,False
16440,False
16441,False
16442,False
16444,False
16446,False
16448,False
16463,False
16478,False
16479,False
16480,False
16481,False
16483,False
16485,False
16490,False
16492,False
16494,False
16495,False
16498,False
16502,False
16505,False
16507,False
16511,False
16512,False
16513,False
16515,False
16517,False
16534,False
16535,False
16537,False
16539,False
16540,False
16541,False
16542,False
16544,False
16553,False
16555,False
16556,False
16557,False
16558,False
16568,False
16570,False
16573,False
16575,False
16580,False
16582,False
16583,False
16589,False
16593,False
16594,False
16595,False
16598,False
16601,False
16606,False
16613,False
16631,False
16633,False
16634,False
16638,False
16641,False
16642,False
16645,False
16647,False
16648,False
16650,False
16652,False
16655,False
16656,False
16657,False
16658,False
16659,False
16661,False
16663,False
16665,False
16666,False
16668,False
16669,False
16670,False
16672,False
16674,False
16676,False
16679,False
16680,False
16684,False
16687,False
16688,False
16689,False
16690,False
16696,False
16698,False
16703,False
16704,False
16721,False
16722,False
16725,False
16728,False
16732,False
16734,False
16735,False
16736,False
16737,False
16741,False
16743,False
16744,False
16745,False
16746,False
16749,False
16750,False
16752,False
16755,False
16756,False
16767,False
16768,False
16769,False
16770,False
16771,False
16777,False
16779,False
16780,False
16785,False
16786,False
16789,False
16794,False
16796,False
16799,False
16800,False
16804,False
16805,False
16806,False
16808,False
16818,False
16821,False
16822,False
16823,False
16826,False
16830,False
16831,False
16832,False
16836,False
16838,False
16839,False
16842,False
16848,False
16855,False
16857,False
16858,False
16859,False
16860,False
16862,False
16863,False
16867,False
16868,False
16870,False
16873,False
16875,False
16877,False
16878,False
16883,False
16901,False
16903,False
16904,False
16905,False
16907,False
16909,False
16910,False
16912,False
16914,False
16924,False
16928,False
16930,False
16932,False
16934,False
16936,False
16939,False
16940,False
16941,False
16944,False
16945,False
16946,False
16947,False
16957,False
16958,False
16959,False
16961,False
16964,False
16965,False
16966,False
16974,False
16978,False
16980,False
16985,False
16986,False
16992,False
16993,False
16994,False
16997,False
16999,False
17001,False
17004,False
17009,False
17011,False
17012,False
17013,False
17016,False
17020,False
17022,False
17023,False
17027,False
17028,False
17031,False
17034,False
17035,False
17039,False
17042,False
17043,False
17098,False
17099,False
17101,False
17102,False
17103,False
17104,False
17105,False
17108,False
17109,False
17113,False
17116,False
17118,False
17119,False
17121,False
17122,False
17123,False
17125,False
17131,False
17132,False
17133,False
17136,False
17137,False
17138,False
17139,False
17140,False
17141,False
17142,False
17144,False
17145,False
17147,False
17148,False
17150,False
17154,False
17155,False
17159,False
17161,False
17162,False
17163,False
17169,False
17173,False
17178,False
17179,False
17180,False
17182,False
17201,False
17203,False
17204,False
17206,False
17207,False
17210,False
17211,False
17216,False
17218,False
17222,False
17223,False
17224,False
17225,False
17226,False
17230,False
17231,False
17235,False
17236,False
17238,False
17241,False
17243,False
17245,False
17247,False
17249,False
17252,False
17254,False
17255,False
17257,False
17262,False
17263,False
17264,False
17267,False
17269,False
17270,False
17273,False
17276,False
17277,False
17279,False
17280,False
17283,False
17284,False
17287,False
17290,False
17292,False
17293,False
17297,False
17298,False
17299,False
17305,False
17306,False
17307,False
17313,False
17319,False
17320,False
17323,False
17324,False
17326,False
17327,False
17328,False
17329,False
17330,False
17335,False
17336,False
17342,False
17345,False
17347,False
17350,False
17351,False
17358,False
17360,False
17361,False
17363,False
17370,False
17412,False
17418,False
17446,False
17449,False
17452,False
17453,False
17454,False
17458,False
17460,False
17462,False
17464,False
17466,False
17468,False
17469,False
17471,False
17472,False
17473,False
17474,False
17481,False
17485,False
17488,False
17490,False
17491,False
17492,False
17495,False
17496,False
17499,False
17500,False
17501,False
17503,False
17508,False
17509,False
17510,False
17511,False
17516,False
17517,False
17520,False
17521,False
17522,False
17524,False
17525,False
17526,False
17531,False
17532,False
17533,False
17534,False
17535,False
17538,False
17540,False
17542,False
17543,False
17545,False
17546,False
17549,False
17550,False
17554,False
17555,False
17556,False
17559,False
17562,False
17566,False
17567,False
17569,False
17570,False
17572,False
17573,False
17577,False
17593,False
17614,False
17624,False
17630,False
17634,False
17636,False
17637,False
17644,False
17656,False
17658,False
17659,False
17661,False
17662,False
17664,False
17665,False
17667,False
17671,False
17673,False
17674,False
17675,False
17676,False
17677,False
17680,False
17682,False
17683,False
17684,False
17685,False
17687,False
17688,False
17689,False
17691,False
17692,False
17696,False
17701,False
17703,False
17706,False
17708,False
17709,False
17711,False
17712,False
17713,False
17714,False
17715,False
17720,False
17722,False
17724,False
17726,False
17728,False
17729,False
17730,False
17732,False
17733,False
17735,False
17748,False
17751,False
17752,False
17753,False
17754,False
17755,False
17758,False
17760,False
17761,False
17765,False
17767,False
17768,False
17769,False
17771,False
17773,False
17774,False
17775,False
17779,False
17780,False
17782,False
17785,False
17786,False
17787,False
17788,False
17789,False
17790,False
17795,False
17796,False
17798,False
17803,False
17809,False
17810,False
17811,False
17815,False
17816,False
17819,False
17820,False
17822,False
17827,False
17829,False
17830,False
17833,False
17836,False
17841,False
17844,False
17845,False
17847,False
17849,False
17851,False
17853,False
17857,False
17858,False
17860,False
17861,False
17864,False
17865,False
17866,False
17867,False
17871,False
17872,False
17876,False
17878,False
17879,False
17880,False
17881,False
17882,False
17884,False
17886,False
17889,False
17899,False
17901,False
17903,False
17907,False
17908,False
17909,False
17910,False
17914,False
17917,False
17919,False
17922,False
17924,False
17926,False
17928,False
17933,False
17936,False
17937,False
17940,False
17942,False
17944,False
17945,False
17948,False
17949,False
17951,False
17956,False
17961,False
17962,False
17963,False
17967,False
17970,False
17974,False
17975,False
17980,False
17981,False
17982,False
17984,False
17985,False
17988,False
17989,False
17990,False
17991,False
17992,False
18014,False
18015,False
18017,False
18020,False
18023,False
18024,False
18028,False
18029,False
18034,False
18036,False
18037,False
18040,False
18042,False
18044,False
18046,False
18047,False
18048,False
18049,False
18050,False
18053,False
18054,False
18056,False
18057,False
18058,False
18059,False
18065,False
18067,False
18069,False
18074,False
18075,False
18078,False
18083,False
18085,False
18086,False
18087,False
18097,False
18099,False
18101,False
18103,False
18106,False
18109,False
18115,False
18117,False
18119,False
18120,False
18122,False
18124,False
18125,False
18129,False
18131,False
18138,False
18142,False
18144,False
18150,False
18152,False
18153,False
18154,False
18155,False
18156,False
18157,False
18159,False
18160,False
18163,False
18168,False
18174,False
18175,False
18178,False
18179,False
18180,False
18182,False
18187,False
18190,False
18192,False
18197,False
18198,False
18199,False
18200,False
18201,False
18206,False
18212,False
18213,False
18214,False
18215,False
18217,False
18219,False
18220,False
18221,False
18222,False
18224,False
18227,False
18230,False
18233,False
18234,False
18242,False
18247,False
18250,False
18253,False
18255,False
18256,False
18259,False
18262,False
18264,False
18268,False
18273,False
18274,False
18277,False
18281,False
18285,False
18286,False
18290,False
18292,False
18293,False
18294,False
18295,False
18308,False
18309,False
18311,False
18313,False
18314,False
18319,False
18321,False
18322,False
18323,False
18325,False
18327,False
18330,False
18331,False
18342,False
18344,False
18350,False
18354,False
18356,False
18361,False
18364,False
18365,False
18368,False
18370,False
18372,False
18373,False
18374,False
18375,False
18378,False
18381,False
18383,False
18385,False
18386,False
18388,False
18390,False
18391,False
18394,False
18408,False
18409,False
18411,False
18413,False
18414,False
18419,False
18420,False
18422,False
18423,False
18427,False
18431,False
18432,False
18433,False
18434,False
18435,False
18436,False
18437,False
18438,False
18439,False
18440,False
18441,False
18443,False
18446,False
18447,False
18450,False
18454,False
18457,False
18458,False
18459,False
18461,False
18463,False
18464,False
18465,False
18467,False
18468,False
18474,False
18475,False
18478,False
18480,False
18481,False
18485,False
18491,False
18493,False
18494,False
18498,False
18500,False
18502,False
18509,False
18510,False
18511,False
18515,False
18518,False
18519,False
18521,False
18524,False
18525,False
18527,False
18531,False
18532,False
18533,False
18534,False
18537,False
18541,False
18542,False
18545,False
18546,False
18547,False
18552,False
18554,False
18555,False
18557,False
18560,False
18564,False
18574,False
18575,False
18581,False
18583,False
18587,False
18594,False
18597,False
18627,False
18628,False
18629,False
18630,False
18635,False
18637,False
18639,False
18643,False
18644,False
18647,False
18648,False
18652,False
18654,False
18656,False
18658,False
18659,False
18660,False
18665,False
18666,False
18669,False
18670,False
18671,False
18674,False
18676,False
18677,False
18678,False
18680,False
18681,False
18683,False
18684,False
18685,False
18686,False
18688,False
18689,False
18691,False
18692,False
18695,False
18696,False
18697,False
18698,False
18699,False
18703,False
18704,False
18705,False
18707,False
18709,False
18713,False
18715,False
18716,False
18718,False
18722,False
18724,False
18727,False
18729,False
18730,False
18734,False
18741,False
18744,False
18746,False
18748,False
18752,False
18754,False
18755,False
18761,False
18762,False
18763,False
18764,False
18765,False
18771,False
18772,False
18773,False
18775,False
18781,False
18784,False
18800,False
18801,False
18813,False
18817,False
18818,False
18819,False
18822,False
18829,False
18830,False
18831,False
18832,False
18834,False
18835,False
18838,False
18843,False
18844,False
18847,False
18851,False
18852,False
18853,False
18856,False
18857,False
18859,False
18861,False
18862,False
18863,False
18864,False
18866,False
18874,False
18875,False
18877,False
18881,False
18882,False
18884,False
18888,False
18889,False
18890,False
18892,False
18893,False
18895,False
18897,False
18898,False
18899,False
18900,False
18901,False
18902,False
18903,False
18904,False
18908,False
18909,False
18911,False
18913,False
18916,False
18917,False
18918,False
18920,False
18922,False
18923,False
18927,False
18928,False
18931,False
18932,False
18933,False
18934,False
18936,False
18939,False
18940,False
18941,False
18944,False
18945,False
18947,False
18948,False
18952,False
18953,False
18954,False
18959,False
18961,False
18962,False
18964,False
18965,False
18967,False
18968,False
18969,False
18971,False
18975,False
18976,False
18977,False
18997,False
19000,False
19003,False
19007,False
19009,False
19010,False
19011,False
19012,False
19013,False
19016,False
19017,False
19018,False
19021,False
19025,False
19029,False
19031,False
19033,False
19034,False
19035,False
19037,False
19038,False
19047,False
19049,False
19051,False
19059,False
19060,False
19062,False
19072,False
19073,False
19074,False
19082,False
19083,False
19084,False
19085,False
19088,False
19089,False
19091,False
19094,False
19095,False
19097,False
19098,False
19099,False
19100,False
19108,False
19110,False
19111,False
19112,False
19113,False
19119,False
19120,False
19121,False
19130,False
19135,False
19136,False
19137,False
19138,False
19139,False
19140,False
19142,False
19144,False
19146,False
19151,False
19152,False
19153,False
19159,False
19161,False
19185,False
19186,False
19187,False
19191,False
19193,False
19194,False
19199,False
19201,False
19204,False
19205,False
19206,False
19207,False
19208,False
19209,False
19210,False
19214,False
19230,False
19234,False
19235,False
19244,False
19246,False
19249,False
19252,False
19254,False
19256,False
19258,False
19261,False
19263,False
19267,False
19269,False
19271,False
19272,False
19277,False
19278,False
19283,False
19284,False
19285,False
19287,False
19290,False
19293,False
19294,False
19297,False
19298,False
19302,False
19304,False
19306,False
19307,False
19308,False
19311,False
19313,False
19314,False
19315,False
19318,False
19319,False
19320,False
19322,False
19323,False
19324,False
19325,False
19327,False
19331,False
19332,False
19335,False
19336,False
19337,False
19342,False
19343,False
19346,False
19347,False
19348,False
19350,False
19352,False
19353,False
19354,False
19356,False
19360,False
19362,False
19363,False
19365,False
19369,False
19374,False
19376,False
19379,False
19381,False
19382,False
19385,False
19386,False
19387,False
19389,False
19390,False
19392,False
19393,False
19395,False
19396,False
19397,False
19399,False
19400,False
19403,False
19405,False
19407,False
19409,False
19410,False
19411,False
19412,False
19416,False
19418,False
19419,False
19422,False
19425,False
19427,False
19430,False
19431,False
19433,False
19437,False
19438,False
19451,False
19455,False
19457,False
19458,False
19460,False
19461,False
19464,False
19465,False
19466,False
19467,False
19468,False
19473,False
19474,False
19475,False
19476,False
19477,False
19479,False
19480,False
19482,False
19483,False
19484,False
19485,False
19486,False
19496,False
19497,False
19499,False
19500,False
19515,False
19516,False
19518,False
19519,False
19521,False
19524,False
19525,False
19530,False
19531,False
19532,False
19533,False
19534,False
19538,False
19540,False
19541,False
19542,False
19544,False
19546,False
19549,False
19551,False
19557,False
19558,False
19560,False
19562,False
19567,False
19569,False
19572,False
19576,False
19578,False
19581,False
19582,False
19583,False
19584,False
19588,False
19589,False
19590,False
19595,False
19598,False
19601,False
19602,False
19603,False
19606,False
19607,False
19608,False
19611,False
19613,False
